XM_006523393.5,Ankrd12,mRNA
XM_006523394.5,Ankrd12,mRNA
XM_006523395.4,Ankrd12,mRNA
XM_006523396.5,Ankrd12,mRNA
XM_006523397.5,Ankrd12,mRNA
XM_006523399.5,Ankrd12,mRNA
XM_006523400.4,Trip10,mRNA
XM_006523401.5,Trip10,mRNA
XM_006523402.4,Ift140,mRNA
XM_006523403.5,Ift140,mRNA
XM_006523404.4,Ift140,mRNA
XM_006523406.5,Ift140,mRNA
XM_006523407.5,Ift140,mRNA
XM_006523408.5,Ift140,mRNA
XM_006523412.3,Cyp4f15,mRNA
XM_006523414.1,Rpusd1,mRNA
XM_006523416.1,Rpusd1,mRNA
XM_006523419.5,Mpig6b,mRNA
XM_006523420.5,Mpig6b,mRNA
XM_006523424.4,Catsperd,mRNA
XM_006523428.3,Catsperd,mRNA
XM_006523430.5,Catsperd,mRNA
XM_006523433.4,Catsperd,mRNA
XM_006523434.4,Catsperd,mRNA
XM_006523436.4,Catsperd,mRNA
XM_006523437.4,Catsperd,mRNA
XM_006523445.3,Ttbk1,mRNA
XM_006523447.3,Dhx57,mRNA
XM_006523448.3,Dhx57,mRNA
XM_006523456.3,Oard1,mRNA
XM_006523458.3,Oard1,mRNA
XM_006523460.5,Oard1,mRNA
XM_006523463.5,Haao,mRNA
XM_006523465.5,Haao,mRNA
XM_006523468.3,Frs3,mRNA
XM_006523469.4,Frs3,mRNA
XM_006523472.3,U2af1,mRNA
XM_006523477.3,Supt3,mRNA
XM_006523478.5,Supt3,mRNA
XM_006523479.5,Supt3,mRNA
XM_006523482.5,Ehmt2,mRNA
XM_006523489.2,Crip3,mRNA
XM_006523490.2,Crip3,mRNA
XM_006523491.2,Crip3,mRNA
XM_006523492.1,Crip3,mRNA
XM_006523493.1,Crip3,mRNA
XM_006523494.1,Crip3,mRNA
XM_006523495.2,Crip3,mRNA
XM_006523496.4,Crip3,mRNA
XM_006523498.5,Adcyap1,mRNA
XM_006523499.5,Adcyap1,mRNA
XM_006523501.4,Ager,mRNA
XM_006523503.5,Aif1,mRNA
XM_006523506.2,Mta3,mRNA
XM_006523509.4,Mta3,mRNA
XM_006523511.3,Mta3,mRNA
XM_006523515.5,Axin1,mRNA
XM_006523516.3,Axin1,mRNA
XM_006523518.3,Birc6,mRNA
XM_006523519.4,Birc6,mRNA
XM_006523520.4,Birc6,mRNA
XM_006523521.4,Birc6,mRNA
XM_006523522.4,Birc6,mRNA
XM_006523523.5,Birc6,mRNA
XM_006523524.4,Birc6,mRNA
XM_006523526.5,Birc6,mRNA
XM_006523527.4,Birc6,mRNA
XM_006523528.5,Birc6,mRNA
XM_006523531.5,C4b,mRNA
XM_006523532.5,C4b,mRNA
XM_006523534.2,Ddr1,mRNA
XM_006523535.5,Ddr1,mRNA
XM_006523536.4,Ddr1,mRNA
XM_006523537.3,Ddr1,mRNA
XM_006523538.5,Ddr1,mRNA
XM_006523549.4,Cbs,mRNA
XM_006523550.3,Cbs,mRNA
XM_006523551.4,Cbs,mRNA
XM_006523552.2,Ccnd3,mRNA
XM_006523553.5,Ccnd3,mRNA
XM_006523554.1,Ccnf,mRNA
XM_006523558.5,Cebpz,mRNA
XM_006523559.5,Col11a2,mRNA
XM_006523560.5,Col11a2,mRNA
XM_006523561.5,Col11a2,mRNA
XM_006523562.5,Col11a2,mRNA
XM_006523563.5,Col11a2,mRNA
XM_006523564.5,Col11a2,mRNA
XM_006523567.5,Col11a2,mRNA
XM_006523568.5,Col11a2,mRNA
XM_006523569.5,Col11a2,mRNA
XM_006523570.5,Col11a2,mRNA
XM_006523571.2,Col11a2,mRNA
XM_006523581.4,Daxx,mRNA
XM_006523582.4,Daxx,mRNA
XM_006523583.4,Dazl,mRNA
XM_006523598.5,Efna5,mRNA
XM_006523602.2,Adgre1,mRNA
XM_006523612.4,Epb41l3,mRNA
XM_006523613.4,Epb41l3,mRNA
XM_006523640.5,Fer,mRNA
XM_006523641.5,Fer,mRNA
XM_006523643.5,Fer,mRNA
XM_006523645.5,Fer,mRNA
XM_006523650.5,Fer,mRNA
XM_006523652.3,Foxn2,mRNA
XM_006523653.5,Foxn2,mRNA
XM_006523654.4,Foxn2,mRNA
XM_006523656.4,Flot1,mRNA
XM_006523657.3,Flot1,mRNA
XM_006523660.3,Hagh,mRNA
XM_006523661.3,Hagh,mRNA
XM_006523664.4,Pigq,mRNA
XM_006523668.4,Gtf2h4,mRNA
XM_006523669.4,Gtf2h4,mRNA
XM_006523671.3,Cfb,mRNA
XM_006523672.3,Cfb,mRNA
XM_006523673.5,H2-K1,mRNA
XM_006523674.5,H2-K1,mRNA
XM_006523676.5,H2-K1,mRNA
XM_006523677.5,H2-K1,mRNA
XM_006523678.5,H2-K1,mRNA
XM_006523684.4,H2-DMa,mRNA
XM_006523686.3,H2-Ob,mRNA
XM_006523687.5,H2-Q1,mRNA
XM_006523688.5,H2-Q1,mRNA
XM_006523689.4,H2-Q1,mRNA
XM_006523690.3,H2-Q1,mRNA
XM_006523691.4,H2-Q1,mRNA
XM_006523692.4,H2-Q1,mRNA
XM_006523708.4,Hdgfl2,mRNA
XM_006523709.4,Hdgfl2,mRNA
XM_006523710.5,Hdgfl2,mRNA
XM_006523712.4,Itpr3,mRNA
XM_006523717.5,Lama1,mRNA
XM_006523718.5,Lama1,mRNA
XM_006523719.2,Lhcgr,mRNA
XM_006523720.2,Lhcgr,mRNA
XM_006523721.2,Lhcgr,mRNA
XM_006523722.2,Lhcgr,mRNA
XM_006523723.2,Lhcgr,mRNA
XM_006523730.4,Psmb9,mRNA
XM_006523731.5,Lta,mRNA
XM_006523735.5,Cyp4f13,mRNA
XM_006523736.4,Cyp4f13,mRNA
XM_006523737.4,Cyp4f13,mRNA
XM_006523738.3,Cyp4f13,mRNA
XM_006523740.3,Tpsb2,mRNA
XM_006523742.2,Mdfi,mRNA
XM_006523743.5,Mdfi,mRNA
XM_006523744.5,Mdfi,mRNA
XM_006523745.5,Mdfi,mRNA
XM_006523748.4,Mea1,mRNA
XM_006523749.5,Mea1,mRNA
XM_006523750.5,Mea1,mRNA
XM_006523751.4,Mep1a,mRNA
XM_006523752.4,Afdn,mRNA
XM_006523753.4,Afdn,mRNA
XM_006523754.4,Afdn,mRNA
XM_006523755.4,Afdn,mRNA
XM_006523756.4,Afdn,mRNA
XM_006523757.4,Afdn,mRNA
XM_006523758.4,Afdn,mRNA
XM_006523759.4,Afdn,mRNA
XM_006523760.4,Afdn,mRNA
XM_006523762.4,Afdn,mRNA
XM_006523763.4,Afdn,mRNA
XM_006523764.4,Afdn,mRNA
XM_006523765.4,Afdn,mRNA
XM_006523766.4,Afdn,mRNA
XM_006523767.4,Afdn,mRNA
XM_006523770.1,Msh5,mRNA
XM_006523778.1,Msh5,mRNA
XM_006523780.5,Msh5,mRNA
XM_006523787.5,Myom1,mRNA
XM_006523788.5,Myom1,mRNA
XM_006523793.3,Nfya,mRNA
XM_006523795.3,Nfya,mRNA
XM_006523797.4,Nkx2-5,mRNA
XM_006523798.4,Notch4,mRNA
XM_006523799.1,Uhrf1,mRNA
XM_006523800.1,Uhrf1,mRNA
XM_006523801.3,Nrtn,mRNA
XM_006523811.4,Nrxn1,mRNA
XM_006523812.4,Nrxn1,mRNA
XM_006523815.4,Nrxn1,mRNA
XM_006523816.4,Nrxn1,mRNA
XM_006523819.3,Nthl1,mRNA
XM_006523820.5,Kat2b,mRNA
XM_006523821.3,Pde9a,mRNA
XM_006523833.3,Prkce,mRNA
XM_006523841.5,Pkd1,mRNA
XM_006523842.5,Pkd1,mRNA
XM_006523843.4,Pkd1,mRNA
XM_006523844.4,Pkd1,mRNA
XM_006523845.4,Pkd1,mRNA
XM_006523846.4,Pkd1,mRNA
XM_006523847.4,Pkd1,mRNA
XM_006523852.5,Pkd1,mRNA
XM_006523854.4,Pknox1,mRNA
XM_006523855.4,Pknox1,mRNA
XM_006523856.5,Pknox1,mRNA
XM_006523857.5,Pknox1,mRNA
XM_006523858.3,Pknox1,mRNA
XM_006523860.4,Ppm1b,mRNA
XM_006523861.4,Ppm1b,mRNA
XM_006523862.4,Ppm1b,mRNA
XM_006523863.5,Eif2ak2,mRNA
XM_006523874.2,Ptprs,mRNA
XM_006523875.5,Ptprs,mRNA
XM_006523876.4,Ptprs,mRNA
XM_006523877.3,Ptprs,mRNA
XM_006523878.3,Ptprs,mRNA
XM_006523879.3,Ptprs,mRNA
XM_006523880.4,Ptprs,mRNA
XM_006523881.2,Ptprs,mRNA
XM_006523883.4,Ptprs,mRNA
XM_006523884.3,Ptprs,mRNA
XM_006523886.4,Ptprs,mRNA
XM_006523887.5,Rab11b,mRNA
XM_006523889.1,Rab12,mRNA
XM_006523890.4,Zbtb12,mRNA
XM_006523894.3,Kdm4b,mRNA
XM_006523895.3,Kdm4b,mRNA
XM_006523896.3,Kdm4b,mRNA
XM_006523897.3,Kdm4b,mRNA
XM_006523898.3,Kdm4b,mRNA
XM_006523900.4,Mcfd2,mRNA
XM_006523901.4,Mcfd2,mRNA
XM_006523902.4,Trim40,mRNA
XM_006523903.3,Trim40,mRNA
XM_006523904.4,Trim40,mRNA
XM_006523906.4,Trim40,mRNA
XM_006523907.4,Trim40,mRNA
XM_006523908.4,Trim40,mRNA
XM_006523909.4,Trim40,mRNA
XM_006523910.2,Rgl2,mRNA
XM_006523912.2,Rhag,mRNA
XM_006523913.3,Rhag,mRNA
XM_006523915.4,Ralbp1,mRNA
XM_006523924.4,Satb1,mRNA
XM_006523925.3,Satb1,mRNA
XM_006523926.5,Satb1,mRNA
XM_006523927.5,Satb1,mRNA
XM_006523930.5,Sema6b,mRNA
XM_006523931.5,Six2,mRNA
XM_006523932.2,Slc8a1,mRNA
XM_006523933.3,Slc8a1,mRNA
XM_006523934.2,Slc8a1,mRNA
XM_006523935.2,Slc8a1,mRNA
XM_006523936.2,Slc8a1,mRNA
XM_006523937.2,Slc8a1,mRNA
XM_006523938.2,Slc8a1,mRNA
XM_006523939.2,Slc8a1,mRNA
XM_006523940.2,Slc8a1,mRNA
XM_006523941.2,Slc8a1,mRNA
XM_006523942.2,Slc8a1,mRNA
XM_006523943.2,Slc8a1,mRNA
XM_006523944.2,Slc8a1,mRNA
XM_006523949.4,Ccdc154,mRNA
XM_006523951.4,Ccdc154,mRNA
XM_006523952.4,Ccdc154,mRNA
XM_006523953.1,Ccdc154,mRNA
XM_006523954.4,Ccdc154,mRNA
XM_006523955.4,Ccdc154,mRNA
XM_006523956.3,Bnip5,mRNA
XM_006523957.5,Srf,mRNA
XM_006523959.4,Cyp4f17,mRNA
XM_006523960.5,Cyp4f17,mRNA
XM_006523961.5,Cyp4f17,mRNA
XM_006523962.5,Cyp4f17,mRNA
XM_006523963.3,Cyp4f17,mRNA
XM_006523967.4,Tdrd6,mRNA
XM_006523968.4,Tdrd6,mRNA
XM_006523970.5,Tmem151b,mRNA
XM_006523974.5,Bicral,mRNA
XM_006523975.4,Bicral,mRNA
XM_006523976.4,Bicral,mRNA
XM_006523980.5,Bicral,mRNA
XM_006523981.5,Bicral,mRNA
XM_006523983.4,Efhb,mRNA
XM_006523985.5,Bicdl2,mRNA
XM_006523986.4,Txndc2,mRNA
XM_006523988.4,Prdm9,mRNA
XM_006523993.5,Plekhh2,mRNA
XM_006523995.4,Plekhh2,mRNA
XM_006524000.1,Zfp598,mRNA
XM_006524001.5,Prepl,mRNA
XM_006524003.4,Tfeb,mRNA
XM_006524004.1,Tfeb,mRNA
XM_006524006.4,Tfeb,mRNA
XM_006524007.5,Tfeb,mRNA
XM_006524017.5,Chtf18,mRNA
XM_006524028.2,Zfand3,mRNA
XM_006524030.3,Tff1,mRNA
XM_006524032.4,Tgif1,mRNA
XM_006524033.5,Tnfsf9,mRNA
XM_006524036.3,Crisp2,mRNA
XM_006524040.3,Tsc2,mRNA
XM_006524044.3,Tsc2,mRNA
XM_006524049.5,Ube2i,mRNA
XM_006524053.3,Wiz,mRNA
XM_006524055.2,Wiz,mRNA
XM_006524056.3,Wiz,mRNA
XM_006524057.3,Wiz,mRNA
XM_006524058.2,Wiz,mRNA
XM_006524062.2,Wiz,mRNA
XM_006524063.2,Wiz,mRNA
XM_006524082.5,Flywch1,mRNA
XM_006524083.5,Flywch1,mRNA
XM_006524087.3,Anks1,mRNA
XM_006524088.3,Anks1,mRNA
XM_006524089.5,Anks1,mRNA
XM_006524090.3,Anks1,mRNA
XM_006524091.4,Anks1,mRNA
XM_006524094.4,Btbd9,mRNA
XM_006524095.5,Btbd9,mRNA
XM_006524096.4,Btbd9,mRNA
XM_006524097.5,Slc37a1,mRNA
XM_006524099.5,Slc37a1,mRNA
XM_006524112.4,Bag6,mRNA
XM_006524113.4,Bag6,mRNA
XM_006524114.3,Bag6,mRNA
XM_006524115.3,Bag6,mRNA
XM_006524117.4,Bag6,mRNA
XM_006524118.4,Bag6,mRNA
XM_006524124.4,Adgrf5,mRNA
XM_006524125.5,Adgrf5,mRNA
XM_006524126.4,Adgrf5,mRNA
XM_006524127.4,Adgrf5,mRNA
XM_006524128.5,Adgrf5,mRNA
XM_006524129.4,Adgrf5,mRNA
XM_006524133.1,Enpp4,mRNA
XM_006524135.5,Clic5,mRNA
XM_006524136.3,Tmem63b,mRNA
XM_006524137.2,Tmem63b,mRNA
XM_006524138.5,Tmem63b,mRNA
XM_006524139.3,Tmem63b,mRNA
XM_006524145.3,Ubr2,mRNA
XM_006524147.5,Treml4,mRNA
XM_006524148.4,Treml4,mRNA
XM_006524149.4,Treml4,mRNA
XM_006524150.4,Plcl2,mRNA
XM_006524151.4,Plcl2,mRNA
XM_006524152.4,Plcl2,mRNA
XM_006524155.5,Dpp9,mRNA
XM_006524157.4,Safb2,mRNA
XM_006524159.4,Safb2,mRNA
XM_006524168.3,Dlgap1,mRNA
XM_006524169.3,Dlgap1,mRNA
XM_006524171.3,Dlgap1,mRNA
XM_006524172.3,Dlgap1,mRNA
XM_006524173.3,Dlgap1,mRNA
XM_006524174.3,Dlgap1,mRNA
XM_006524177.5,Dlgap1,mRNA
XM_006524178.5,Dlgap1,mRNA
XM_006524179.5,Dlgap1,mRNA
XM_006524180.2,Dlgap1,mRNA
XM_006524181.1,Dlgap1,mRNA
XM_006524183.5,Dlgap1,mRNA
XM_006524184.4,Dlgap1,mRNA
XM_006524185.1,Dlgap1,mRNA
XM_006524187.2,Pcare,mRNA
XM_006524191.3,Srsf7,mRNA
XM_006524192.4,Map4k3,mRNA
XM_006524196.4,Map4k3,mRNA
XM_006524197.4,Map4k3,mRNA
XM_006524200.5,Kcng3,mRNA
XM_006524201.5,Ttc7,mRNA
XM_006524202.5,Ttc7,mRNA
XM_006524205.5,Zfp13,mRNA
XM_006524210.4,Zfp13,mRNA
XM_006524211.5,Zfp13,mRNA
XM_006524213.4,Trim26,mRNA
XM_006524214.4,Trim26,mRNA
XM_006524226.4,Pacsin1,mRNA
XM_006524227.5,Dact2,mRNA
XM_006524235.2,Syngap1,mRNA
XM_006524236.2,Syngap1,mRNA
XM_006524237.2,Syngap1,mRNA
XM_006524238.5,Syngap1,mRNA
XM_006524239.5,Syngap1,mRNA
XM_006524240.2,Syngap1,mRNA
XM_006524241.3,Syngap1,mRNA
XM_006524242.3,Syngap1,mRNA
XM_006524243.2,Syngap1,mRNA
XM_006524244.5,Syngap1,mRNA
XM_006524245.3,Syngap1,mRNA
XM_006524247.2,Syngap1,mRNA
XM_006524248.3,Syngap1,mRNA
XM_006524251.1,Cpne5,mRNA
XM_006524252.4,Zfp870,mRNA
XM_006524255.5,Zfp563,mRNA
XM_006524256.3,Zfp563,mRNA
XM_006524257.4,Morc2b,mRNA
XM_006524258.4,Morc2b,mRNA
XM_006524260.3,Mdc1,mRNA
XM_006524261.4,Mdc1,mRNA
XM_006524262.5,Mdc1,mRNA
XM_006524263.5,Mdc1,mRNA
XM_006524264.5,Mdc1,mRNA
XM_006524267.4,St6gal2,mRNA
XM_006524268.4,St6gal2,mRNA
XM_006524269.3,St6gal2,mRNA
XM_006524271.4,Rasgrp3,mRNA
XM_006524273.4,Rasgrp3,mRNA
XM_006524274.5,Thada,mRNA
XM_006524276.5,Thada,mRNA
XM_006524278.5,Thada,mRNA
XM_006524295.5,Cdc42ep3,mRNA
XM_006524310.4,Pkmyt1,mRNA
XM_006524311.5,Pkmyt1,mRNA
XM_006524313.3,Caskin1,mRNA
XM_006524316.5,Caskin1,mRNA
XM_006524320.4,Grm4,mRNA
XM_006524321.4,Grm4,mRNA
XM_006524323.4,Scube3,mRNA
XM_006524324.3,Scube3,mRNA
XM_006524326.5,Brpf3,mRNA
XM_006524328.5,Brpf3,mRNA
XM_006524330.5,Brpf3,mRNA
XM_006524331.4,Brpf3,mRNA
XM_006524332.5,Brpf3,mRNA
XM_006524334.4,Brpf3,mRNA
XM_006524341.5,Arhgap28,mRNA
XM_006524342.4,Arhgap28,mRNA
XM_006524343.5,Arhgap28,mRNA
XM_006524346.5,Nlrc4,mRNA
XM_006524347.5,Nlrc4,mRNA
XM_006524348.4,Ltbp1,mRNA
XM_006524349.4,Ltbp1,mRNA
XM_006524350.4,Ltbp1,mRNA
XM_006524351.3,Ltbp1,mRNA
XM_006524353.2,Ltbp1,mRNA
XM_006524357.3,Strn,mRNA
XM_006524358.3,Tpsg1,mRNA
XM_006524359.3,Tpsg1,mRNA
XM_006524360.1,Tpsg1,mRNA
XM_006524361.1,Tpsg1,mRNA
XM_006524363.1,Tpsg1,mRNA
XM_006524364.1,Tpsg1,mRNA
XM_006524365.4,Pla2g7,mRNA
XM_006524366.4,Pla2g7,mRNA
XM_006524367.4,Pla2g7,mRNA
XM_006524370.3,Abca3,mRNA
XM_006524379.5,Spdef,mRNA
XM_006524380.5,Spdef,mRNA
XM_006524381.5,Spdef,mRNA
XM_006524382.4,Prss30,mRNA
XM_006524390.5,Galm,mRNA
XM_006524391.5,Kif6,mRNA
XM_006524393.5,Kif6,mRNA
XM_006524394.5,B430306N03Rik,mRNA
XM_006524395.5,B430306N03Rik,mRNA
XM_006524396.4,Togaram2,mRNA
XM_006524397.5,Togaram2,mRNA
XM_006524398.5,Togaram2,mRNA
XM_006524399.5,Togaram2,mRNA
XM_006524400.5,Togaram2,mRNA
XM_006524401.4,Togaram2,mRNA
XM_006524402.5,Togaram2,mRNA
XM_006524403.5,Togaram2,mRNA
XM_006524406.5,Togaram2,mRNA
XM_006524409.4,Ddx11,mRNA
XM_006524410.5,Ddx11,mRNA
XM_006524412.5,Rasal3,mRNA
XM_006524415.4,Akain1,mRNA
XM_006524416.3,L3mbtl4,mRNA
XM_006524417.3,L3mbtl4,mRNA
XM_006524420.2,L3mbtl4,mRNA
XM_006524423.4,Cyp4f39,mRNA
XM_006524427.5,Hs3st6,mRNA
XM_006524428.4,Mslnl,mRNA
XM_006524430.3,Mslnl,mRNA
XM_006524432.2,Mslnl,mRNA
XM_006524433.5,Lhfpl5,mRNA
XM_006524434.5,Ubash3a,mRNA
XM_006524440.2,Treml2,mRNA
XM_006524441.4,Treml2,mRNA
XM_006524443.4,Acsbg2,mRNA
XM_006524444.2,Acsbg2,mRNA
XM_006524451.3,Prss33,mRNA
XM_006524453.1,Opn5,mRNA
XM_006524458.3,Ermard,mRNA
XM_006524459.4,Ermard,mRNA
XM_006524460.5,Ermard,mRNA
XM_006524461.2,Ermard,mRNA
XM_006524462.4,Ermard,mRNA
XM_006524463.3,Ermard,mRNA
XM_006524464.3,Ermard,mRNA
XM_006524465.3,Ermard,mRNA
XM_006524466.4,Ermard,mRNA
XM_006524481.5,Abca17,mRNA
XM_006524482.5,Abca17,mRNA
XM_006524484.5,Abca17,mRNA
XM_006524488.3,Tbc1d22b,mRNA
XM_006524489.5,H2-Eb2,mRNA
XM_006524490.5,H2-Eb2,mRNA
XM_006524492.4,Tmem232,mRNA
XM_006524493.4,Tmem232,mRNA
XM_006524495.3,Rmdn2,mRNA
XM_006524496.5,Rmdn2,mRNA
XM_006524497.1,Rmdn2,mRNA
XM_006524498.3,Rmdn2,mRNA
XM_006524499.4,Rmdn2,mRNA
XM_006524501.4,Rmdn2,mRNA
XM_006524502.4,Rmdn2,mRNA
XM_006524503.5,Rmdn2,mRNA
XM_006524507.1,Rmdn2,mRNA
XM_006524509.4,Arhgef33,mRNA
XM_006524510.4,Arhgef33,mRNA
XM_006524511.4,Arhgef33,mRNA
XM_006524512.5,Arhgef33,mRNA
XM_006524513.5,Arhgef33,mRNA
XM_006524514.5,Arhgef33,mRNA
XM_006524515.5,Arhgef33,mRNA
XM_006524516.5,Arhgef33,mRNA
XM_006524518.5,Arhgef33,mRNA
XM_006524519.5,Arhgef33,mRNA
XM_006524520.5,Arhgef33,mRNA
XM_006524522.5,Arhgef33,mRNA
XM_006524523.5,Arhgef33,mRNA
XM_006524524.5,Arhgef33,mRNA
XM_006524525.5,Arhgef33,mRNA
XM_006524529.3,Cdkl4,mRNA
XM_006524530.1,Cdkl4,mRNA
XM_006524531.2,Cdkl4,mRNA
XM_006524532.5,Cdkl4,mRNA
XM_006524535.2,Capn13,mRNA
XM_006524538.1,Ypel5,mRNA
XM_006524539.3,Ypel5,mRNA
XM_006524547.5,BC051142,mRNA
XM_006524548.5,BC051142,mRNA
XM_006524549.5,BC051142,mRNA
XM_006524550.5,BC051142,mRNA
XM_006524551.5,BC051142,mRNA
XM_006524553.5,BC051142,mRNA
XM_006524554.5,BC051142,mRNA
XM_006524555.5,BC051142,mRNA
XM_006524556.5,BC051142,mRNA
XM_006524558.5,BC051142,mRNA
XM_006524559.5,BC051142,mRNA
XM_006524561.5,BC051142,mRNA
XM_006524562.5,BC051142,mRNA
XM_006524563.5,BC051142,mRNA
XM_006524564.5,BC051142,mRNA
XM_006524565.5,BC051142,mRNA
XM_006524566.5,BC051142,mRNA
XM_006524567.5,BC051142,mRNA
XM_006524568.5,BC051142,mRNA
XM_006524569.5,BC051142,mRNA
XM_006524574.4,BC051142,mRNA
XM_006524577.3,BC051142,mRNA
XM_006524581.5,Pnpla1,mRNA
XM_006524582.5,Pnpla1,mRNA
XM_006524585.4,Pnpla1,mRNA
XM_006524587.4,Glyatl3,mRNA
XM_006524593.3,Rab44,mRNA
XM_006524594.3,Rab44,mRNA
XM_006524595.1,Rab44,mRNA
XM_006524596.5,Rab44,mRNA
XM_006524597.5,Rab44,mRNA
XM_006524598.3,Rab44,mRNA
XM_006524599.5,Ebi3,mRNA
XM_006524600.4,Fbxl17,mRNA
XM_006524601.5,Crim1,mRNA
XM_006524602.4,Crim1,mRNA
XM_006524603.4,Crim1,mRNA
XM_006524605.4,Capn15,mRNA
XM_006524607.4,Capn15,mRNA
XM_006524608.4,Capn15,mRNA
XM_006524609.5,Capn15,mRNA
XM_006524610.5,Spast,mRNA
XM_006524612.5,Ddah2,mRNA
XM_006524614.3,Umodl1,mRNA
XM_006524616.4,Ppp1r10,mRNA
XM_006524617.2,Ppp1r10,mRNA
XM_006524619.3,Ppp1r10,mRNA
XM_006524620.5,Prrc2a,mRNA
XM_006524621.5,Prrc2a,mRNA
XM_006524623.5,Gpatch11,mRNA
XM_006524632.3,Gabbr1,mRNA
XM_006524634.5,Ppt2,mRNA
XM_006524638.4,Ppt2,mRNA
XM_006524641.2,Cldn6,mRNA
XM_006524642.3,Baiap3,mRNA
XM_006524643.5,Baiap3,mRNA
XM_006524645.3,Btnl2,mRNA
XM_006524646.1,Btnl2,mRNA
XM_006524647.3,Agpat1,mRNA
XM_006524648.2,Agpat1,mRNA
XM_006524651.5,Gtpbp2,mRNA
XM_006524655.5,Atl2,mRNA
XM_006524663.5,Akap8,mRNA
XM_006524665.5,Akap8,mRNA
XM_006524666.5,Akap8,mRNA
XM_006524668.2,Mtch1,mRNA
XM_006524670.3,Mtch1,mRNA
XM_006524671.5,Socs5,mRNA
XM_006524672.5,Socs5,mRNA
XM_006524674.5,Socs5,mRNA
XM_006524675.5,Socs5,mRNA
XM_006524677.5,Nme4,mRNA
XM_006524678.3,Mlst8,mRNA
XM_006524679.5,Mlst8,mRNA
XM_006524680.3,Mocs1,mRNA
XM_006524681.4,Mocs1,mRNA
XM_006524682.3,Mocs1,mRNA
XM_006524683.4,Brd4,mRNA
XM_006524684.4,Brd4,mRNA
XM_006524685.3,Brd4,mRNA
XM_006524686.3,Brd4,mRNA
XM_006524688.3,Brd4,mRNA
XM_006524689.4,Brd4,mRNA
XM_006524691.2,Brd4,mRNA
XM_006524693.4,Brd4,mRNA
XM_006524697.2,Wdr46,mRNA
XM_006524699.4,Cramp1l,mRNA
XM_006524702.5,Cramp1l,mRNA
XM_006524703.5,Cramp1l,mRNA
XM_006524705.5,Plin4,mRNA
XM_006524710.4,Pglyrp2,mRNA
XM_006524711.4,Pglyrp2,mRNA
XM_006524712.4,Pglyrp2,mRNA
XM_006524713.4,Pglyrp2,mRNA
XM_006524714.4,Pglyrp2,mRNA
XM_006524715.5,Wdr4,mRNA
XM_006524716.5,Wdr4,mRNA
XM_006524719.5,Wdr4,mRNA
XM_006524720.5,Wdr4,mRNA
XM_006524723.4,Wdr4,mRNA
XM_006524724.3,Wdr4,mRNA
XM_006524725.5,Wdr4,mRNA
XM_006524726.5,Trem1,mRNA
XM_006524728.4,Trem1,mRNA
XM_006524729.5,Trem1,mRNA
XM_006524731.3,Trem3,mRNA
XM_006524733.4,Cacna1h,mRNA
XM_006524734.4,Cacna1h,mRNA
XM_006524741.4,Cntnap5c,mRNA
XM_006524742.5,Cntnap5c,mRNA
XM_006524744.3,Cntnap5c,mRNA
XM_006524747.4,Cntnap5c,mRNA
XM_006524748.4,Cntnap5c,mRNA
XM_006524749.4,Cntnap5c,mRNA
XM_006524750.4,Cntnap5c,mRNA
XM_006524752.4,Ptchd4,mRNA
XM_006524753.2,Ptchd4,mRNA
XM_006524754.5,Ptchd4,mRNA
XM_006524757.2,Cyp4f40,mRNA
XM_006524759.1,Cyp4f40,mRNA
XM_006524760.2,Btnl4,mRNA
XM_006524763.2,Gm7168,mRNA
XM_006524766.3,Taf8,mRNA
XM_006524773.3,Slc29a1,mRNA
XM_006524774.4,Slc5a7,mRNA
XM_006524775.4,Slc5a7,mRNA
XM_006524776.5,Slc5a7,mRNA
XM_006524777.4,Smoc2,mRNA
XM_006524778.4,Mllt1,mRNA
XM_006524786.4,Lpin2,mRNA
XM_006524788.4,Lpin2,mRNA
XM_006524789.3,Mymx,mRNA
XM_006524790.1,Mymx,mRNA
XM_006524795.4,Atp6v1g2,mRNA
XM_006524797.5,Lix1,mRNA
XM_006524798.4,Dnase1l2,mRNA
XM_006524801.5,Gm8909,mRNA
XM_006524802.5,Gm8909,mRNA
XM_006524804.4,Gm8909,mRNA
XM_006524805.2,Plin5,mRNA
XM_006524811.1,Kctd20,mRNA
XM_006524821.5,Uqcc2,mRNA
XM_006524823.2,Ergic1,mRNA
XM_006524824.1,Ergic1,mRNA
XM_006524828.5,Ciao3,mRNA
XM_006524829.4,Ciao3,mRNA
XM_006524832.5,Cuta,mRNA
XM_006524840.4,Tsr3,mRNA
XM_006524842.4,Tsr3,mRNA
XM_006524843.4,Mrpl14,mRNA
XM_006524844.5,Mrpl14,mRNA
XM_006524845.4,Ptx4,mRNA
XM_006524847.4,Cebpzos,mRNA
XM_006524849.4,Mtcl1,mRNA
XM_006524851.5,Mtcl1,mRNA
XM_006524852.5,Mtcl1,mRNA
XM_006524853.5,Mtcl1,mRNA
XM_006524856.4,Mtcl1,mRNA
XM_006524859.2,Washc1,mRNA
XM_006524860.5,Washc1,mRNA
XM_006524862.5,Taf11,mRNA
XM_006524872.2,Pdia2,mRNA
XM_006524873.1,Dhx16,mRNA
XM_006524875.4,2310061I04Rik,mRNA
XM_006524877.2,2310061I04Rik,mRNA
XM_006524882.3,Cyp4f16,mRNA
XM_006524884.2,Cyp4f16,mRNA
